Date,NK_Open,NK_High,NK_Low,NK_Close
2007/4/5,17507.46,17531.3,17430.38,17491.42
2007/4/6,17502.9,17560.3,17422.55,17484.78
2007/4/9,17606.03,17747.82,17606.03,17743.76
2007/4/10,17631.02,17706.92,17613.15,17664.69
2007/4/11,17699.39,17723.39,17618.19,17670.07
2007/4/12,17601.65,17601.65,17455.18,17540.42
2007/4/13,17629.02,17662.89,17327.37,17363.95
2007/4/16,17507.18,17696.87,17507.18,17628.3
2007/4/17,17750.67,17782.08,17452.12,17527.45
2007/4/18,17557.4,17706.85,17538.34,17667.33
2007/4/19,17530,17530,17219.73,17371.97
2007/4/20,17471.56,17502.02,17404.62,17452.62
2007/4/23,17589.61,17656.55,17413.64,17455.37
2007/4/24,17363.84,17500.34,17305.78,17451.77
2007/4/25,17379.52,17379.52,17221.55,17236.16
2007/4/26,17359.84,17496.11,17321.05,17429.17
2007/4/27,17377.04,17542.25,17299.37,17400.41
2007/5/1,17396.3,17396.3,17203.03,17274.98
2007/5/2,17310.75,17441.1,17227.09,17394.92
2007/5/7,17564.17,17715.99,17558.24,17669.83
2007/5/8,17651.47,17711.67,17587.92,17656.84
2007/5/9,17616.58,17753.33,17616.58,17748.12
2007/5/10,17793.49,17827.48,17712.89,17736.96
2007/5/11,17616.02,17616.02,17455.28,17553.72
2007/5/14,17682.74,17786.65,17673.86,17677.94
2007/5/15,17577.14,17609.55,17491.59,17512.98
2007/5/16,17487,17539.95,17430.7,17529
2007/5/17,17586.33,17656.07,17482.44,17498.6
2007/5/18,17563.53,17563.53,17320.81,17399.58
2007/5/21,17455.55,17599.35,17411.51,17556.87
2007/5/22,17578.31,17730.84,17545.26,17680.05
2007/5/23,17763.15,17802.71,17699.12,17705.12
2007/5/24,17680.45,17760.57,17606.56,17696.97
2007/5/25,17529.27,17529.27,17370.18,17481.21
2007/5/28,17544.98,17630.37,17544.67,17587.59
2007/5/29,17524.82,17700.52,17521.64,17672.56
2007/5/30,17664.37,17727.17,17484.3,17588.26
2007/5/31,17715.77,17875.75,17701.57,17875.75
2007/6/1,17949.92,18017.73,17943.68,17958.88
2007/6/4,18067.9,18071.8,17973.42,17973.42
2007/6/5,18019.79,18071.72,17950.45,18053.81
2007/6/6,18001.2,18073.05,17991.19,18040.93
2007/6/7,17879.01,18053.38,17866.52,18053.38
2007/6/8,17904.68,17904.68,17696.51,17779.09
2007/6/11,17899.02,17932.1,17801.63,17834.48
2007/6/12,17845.22,17862.99,17735.56,17760.91
2007/6/13,17631.87,17781.41,17591.93,17732.77
2007/6/14,17834.78,17875.02,17815.3,17842.29
2007/6/15,17945.84,18007.99,17930.34,17971.49
2007/6/18,18127.41,18194.26,18112.93,18149.52
2007/6/19,18131.59,18163.61,18103.56,18163.61
2007/6/20,18173.07,18297,18141.95,18211.68
2007/6/21,18117.3,18287.73,18107.81,18240.3
2007/6/22,18177.89,18200.11,18092.36,18188.63
2007/6/25,18107.68,18203.56,18079.85,18087.48
2007/6/26,18098.33,18101.89,18008.6,18066.11
2007/6/27,17981.77,17983.35,17848.05,17849.28
2007/6/28,17915.63,17960.22,17893.37,17932.27
2007/6/29,18010.5,18144.63,17973.5,18138.36
2007/7/2,18139.04,18175.3,18062.49,18146.3
2007/7/3,18206.49,18230.89,18146.74,18149.9
2007/7/4,18158.77,18207.97,18143.58,18168.72
2007/7/5,18191.89,18295.27,18191.89,18221.48
2007/7/6,18184.64,18184.64,18086.01,18140.94
2007/7/9,18226.07,18282.15,18213.59,18261.98
2007/7/10,18244.69,18259.81,18204.04,18252.67
2007/7/11,18116.66,18116.66,18028.87,18049.51
2007/7/12,18105.89,18130.44,17919.17,17984.14
2007/7/13,18161.02,18268.64,18150.99,18238.95
2007/7/17,18269.36,18269.36,18167.82,18217.27
2007/7/18,18136.06,18136.06,17964.28,18015.58
2007/7/19,18095.95,18131.12,18037.33,18116.57
2007/7/20,18148.6,18223.04,18124.74,18157.93
2007/7/23,17995.71,18009.47,17892.75,17963.64
2007/7/24,17998.76,18018.94,17906.11,18002.03
2007/7/25,17810.97,17881.31,17733.96,17858.42
2007/7/26,17807.23,17861.47,17678.98,17702.09
2007/7/27,17454.59,17454.59,17196.16,17283.81
2007/7/30,17138.53,17289.3,17042.66,17289.3
2007/7/31,17318.01,17318.01,17195.29,17248.89
2007/8/1,17169.2,17169.2,16845.54,16870.98
2007/8/2,16956.33,16999.16,16652.8,16984.11
2007/8/3,17019.8,17102.07,16913.27,16979.86
2007/8/6,16781.14,16951.98,16675.39,16914.46
2007/8/7,17009.63,17049.45,16863.46,16921.77
2007/8/8,16930.39,17085.1,16911.68,17029.28
2007/8/9,17170.36,17274.33,17148.95,17170.6
2007/8/10,16923.21,16948.96,16651.71,16764.09
2007/8/13,16791.8,16948.4,16725.55,16800.05
2007/8/14,16824.63,16855.05,16747.94,16844.61
2007/8/15,16659.07,16667.36,16433.3,16475.61
2007/8/16,16296.4,16296.4,15859.46,16148.49
2007/8/17,16035.38,16062.59,15262.1,15273.68
2007/8/20,15477.26,15940.61,15477.26,15732.48
2007/8/21,15773.86,16101.64,15754.51,15901.34
2007/8/22,15866.6,15957.96,15787.96,15900.64
2007/8/23,16093.82,16333.36,16093.82,16316.32
2007/8/24,16286.01,16329.96,16188.08,16248.97
2007/8/27,16429.01,16504.72,16263.95,16301.39
2007/8/28,16214.09,16343.28,16192.84,16287.49
2007/8/29,16068.1,16068.1,15830.28,16012.83
2007/8/30,16182.09,16269.66,16091.28,16153.82
2007/8/31,16270.99,16569.09,16266.23,16569.09
2007/9/3,16511.07,16575.97,16452.74,16524.93
2007/9/4,16445.73,16511.64,16392.21,16420.47
2007/9/5,16506.11,16553.22,16154.9,16158.45
2007/9/6,16003.88,16257,15840.05,16257
2007/9/7,16179.78,16230.58,16027.93,16122.16
2007/9/10,15906.52,15906.52,15651.83,15764.97
2007/9/11,15787.86,15940.38,15610.65,15877.67
2007/9/12,15978.78,16032.26,15731.32,15797.6
2007/9/13,15886.76,15931.09,15802.36,15821.19
2007/9/14,15895.05,16142.08,15877.09,16127.42
2007/9/18,16037.49,16037.49,15780.9,15801.8
2007/9/19,16038.12,16386.17,16038.12,16381.54
2007/9/20,16474.66,16491.45,16344.28,16413.79
2007/9/21,16284.43,16353.97,16245.94,16312.61
2007/9/25,16317.19,16434.8,16240.26,16401.73
2007/9/26,16388.51,16457.72,16388.51,16435.74
2007/9/27,16551.94,16868.94,16551.94,16832.22
2007/9/28,16903.64,16929.26,16755.21,16785.69
2007/10/1,16773.1,16899.84,16685.8,16845.96
2007/10/2,17027.92,17072.67,16986.38,17046.78
2007/10/3,17066.14,17205.42,17017.77,17199.89
2007/10/4,17085.32,17160.47,17043.76,17092.49
2007/10/5,17070.61,17144.35,17032.75,17065.04
2007/10/9,17166.17,17237.4,17133.52,17159.9
2007/10/10,17231.14,17254.52,17146.39,17177.89
2007/10/11,17188.81,17488.97,17154.75,17458.98
2007/10/12,17417.94,17441.75,17280.6,17331.17
2007/10/15,17399.67,17430.09,17292.13,17358.15
2007/10/16,17267.07,17283.05,17104.2,17137.92
2007/10/17,17114.2,17114.2,16795.74,16955.31
2007/10/18,16974.69,17147.73,16974.69,17106.09
2007/10/19,16965,16965,16711.57,16814.37
2007/10/22,16563.57,16563.57,16264.7,16438.47
2007/10/23,16486.71,16554.91,16416.92,16450.58
2007/10/24,16518,16578.59,16330.33,16358.39
2007/10/25,16368.02,16438.57,16199.02,16284.17
2007/10/26,16358.61,16505.63,16348.86,16505.63
2007/10/29,16613.3,16774.18,16613.3,16698.08
2007/10/30,16655.31,16682.87,16492.56,16651.01
2007/10/31,16620.59,16738.98,16552.54,16737.63
2007/11/1,16812.9,16887.04,16795.55,16870.4
2007/11/2,16647.4,16654.73,16484.54,16517.48
2007/11/5,16458.14,16458.14,16211.79,16268.92
2007/11/6,16152.58,16353.93,16144.4,16249.63
2007/11/7,16325.18,16326.58,16081.03,16096.68
2007/11/8,15889.03,15891.23,15626.06,15771.57
2007/11/9,15675.48,15834.97,15566.12,15583.42
2007/11/12,15377.37,15386.8,14998.51,15197.09
2007/11/13,15148.16,15235.56,14988.77,15126.63
2007/11/14,15311.38,15504.99,15287.26,15499.56
2007/11/15,15536.35,15587.31,15396.3,15396.3
2007/11/16,15238.73,15238.73,15030.02,15154.61
2007/11/19,15177.17,15302.76,15040.1,15042.56
2007/11/20,14868.98,15222.24,14751.27,15211.52
2007/11/21,15113.83,15154.31,14770.22,14837.66
2007/11/22,14726.62,15000.18,14669.85,14888.77
2007/11/26,14921.57,15295.21,14912.83,15135.21
2007/11/27,14953.93,15312.55,14801.87,15222.85
2007/11/28,15271.14,15280.91,15089.35,15153.78
2007/11/29,15339.61,15555.04,15339.61,15513.74
2007/11/30,15520.53,15751.2,15520.53,15680.67
2007/12/3,15747.47,15799.69,15577.69,15628.97
2007/12/4,15613.89,15683.18,15446.47,15480.19
2007/12/5,15418.95,15621.54,15365.39,15608.88
2007/12/6,15782.4,15898.26,15740.94,15874.08
2007/12/7,15992.24,16107.65,15948.54,15956.37
2007/12/10,16007.33,16017.14,15826.25,15924.39
2007/12/11,16003.09,16075.61,15972.45,16044.72
2007/12/12,15828.65,15963.43,15700.15,15932.26
2007/12/13,15818.48,15833.1,15532.53,15536.52
2007/12/14,15547.19,15697.05,15433.77,15514.51
2007/12/17,15433.3,15508.5,15219.07,15249.79
2007/12/18,15099.2,15301.69,15004.41,15207.86
2007/12/19,15165.09,15267.75,15030.51,15030.51
2007/12/20,15151.37,15161.66,15017.97,15031.6
2007/12/21,15044.35,15275.61,14998.01,15257
2007/12/25,15441.33,15583.39,15441.33,15552.59
2007/12/26,15613.96,15653.54,15559.47,15653.54
2007/12/27,15616.41,15628.31,15535.51,15564.69
2007/12/28,15413.37,15413.37,15240.96,15307.78
2008/1/4,15155.73,15156.66,14542.58,14691.41
2008/1/7,14549.38,14667.85,14438.61,14500.55
2008/1/8,14429.3,14547.8,14365.86,14528.67
2008/1/9,14364.71,14602.65,14271.57,14599.16
2008/1/10,14546.32,14584.73,14388.11,14388.11
2008/1/11,14419.43,14447.49,14096.54,14110.79
2008/1/15,14134.91,14224,13915.15,13972.63
2008/1/16,13796.73,13841.93,13500.59,13504.51
2008/1/17,13596.38,13803.08,13472.45,13783.45
2008/1/18,13577.5,13902.64,13365.32,13861.29
2008/1/21,13701.43,13704.65,13320.51,13325.94
2008/1/22,13125.23,13125.23,12572.68,12573.05
2008/1/23,12756.31,13063.78,12619.78,12829.06
2008/1/24,12952.5,13134.77,12952.5,13092.78
2008/1/25,13258.77,13647.16,13248.89,13629.16
2008/1/28,13482.84,13501.86,13087.91,13087.91
2008/1/29,13246.69,13506.81,13224.66,13478.86
2008/1/30,13500.52,13514.13,13271.13,13345.03
2008/1/31,13227.48,13622.68,13154.77,13592.47
2008/2/1,13517.74,13648.39,13444.08,13497.16
2008/2/4,13642.6,13889.24,13642.6,13859.7
2008/2/5,13806.17,13821.92,13665.64,13745.5
2008/2/6,13548.53,13552.19,13099.24,13099.24
2008/2/7,13077.25,13244.19,12972.55,13207.15
2008/2/8,13143.08,13279.52,12997.88,13017.24
2008/2/12,12998.87,13138.28,12923.42,13021.96
2008/2/13,13162.95,13240.26,13036.62,13068.3
2008/2/14,13254.59,13626.45,13251.86,13626.45
2008/2/15,13508.53,13666.68,13356.39,13622.56
2008/2/19,13761.76,13853.21,13691.88,13757.91
2008/2/20,13729.75,13729.75,13310.37,13310.37
2008/2/21,13462.72,13783.97,13439.59,13688.28
2008/2/22,13530.19,13540.62,13378.72,13500.46
2008/2/25,13612.31,13969.18,13612.31,13914.57
2008/2/26,14036.89,14053.85,13803.46,13824.72
2008/2/27,14007.32,14105.47,13956.44,14031.3
2008/2/28,13877.88,13962.3,13794.71,13925.51
2008/2/29,13735.44,13738.56,13533.25,13603.02
2008/3/3,13412.87,13413.63,12992.18,12992.18
2008/3/4,13080.29,13110.39,12883.07,12992.28
2008/3/5,12973.03,13044.01,12919.81,12972.06
2008/3/6,13068.89,13365.22,13050.55,13215.42
2008/3/7,13024.61,13024.61,12744.52,12782.8
2008/3/10,12716.84,12777.07,12527.07,12532.13
2008/3/11,12392.31,12674.89,12352.79,12658.28
2008/3/12,12841.88,13071.22,12799.42,12861.13
2008/3/13,12741.26,12772.37,12351.72,12433.44
2008/3/14,12509.81,12582.57,12167.09,12241.6
2008/3/17,12089.03,12132.69,11691,11787.51
2008/3/18,11828.99,11995.06,11793.6,11964.16
2008/3/19,12142.33,12374.75,12142.33,12260.44
2008/3/21,12331.64,12496.41,12308.03,12482.57
2008/3/24,12473.06,12582.46,12438.2,12480.09
2008/3/25,12639.74,12791.24,12572.77,12745.22
2008/3/26,12648.97,12711.78,12591.01,12706.63
2008/3/27,12618.42,12621.56,12475.88,12604.58
2008/3/28,12594.34,12874.45,12507.68,12820.47
2008/3/31,12709.28,12709.28,12430.63,12525.54
2008/4/1,12539.8,12779.14,12521.84,12656.42
2008/4/2,12836.41,13189.36,12836.41,13189.36
2008/4/3,13190.16,13389.9,13137.1,13389.9
2008/4/4,13286.35,13360.81,13220,13293.22
2008/4/7,13240.56,13485.9,13228.86,13450.23
2008/4/8,13373.96,13402.91,13225.76,13250.43
2008/4/9,13295.16,13348.38,12998.54,13111.89
2008/4/10,13029.81,13062.46,12898.49,12945.3
2008/4/11,13061.77,13329.4,13040.35,13323.73
2008/4/14,13132.67,13132.67,12858.63,12917.51
2008/4/15,12952.65,13052.82,12875.92,12990.58
2008/4/16,13130.66,13222.43,13112.07,13146.13
2008/4/17,13315.83,13495.94,13313.06,13398.3
2008/4/18,13426.26,13485.04,13323.74,13476.45
2008/4/21,13639.85,13739.44,13639.77,13696.55
2008/4/22,13587.51,13608.17,13519.12,13547.82
2008/4/23,13455.56,13717.05,13449.04,13579.16
2008/4/24,13613.83,13654.78,13497.16,13540.87
2008/4/25,13614.53,13886.37,13614.53,13863.47
2008/4/28,13907.97,14003.28,13745.61,13894.37
2008/4/30,13802.94,13976.1,13766.24,13849.99
2008/5/1,13802.59,13884.63,13727.07,13766.86
2008/5/2,13944.26,14072.92,13944.26,14049.26
2008/5/7,14147.57,14208.67,14022.79,14102.48
2008/5/8,14008.19,14036.31,13930.28,13943.26
2008/5/9,13941.3,13946.51,13639.99,13655.34
2008/5/12,13565.91,13793.41,13540.68,13743.36
2008/5/13,13814.39,13976.92,13734.5,13953.73
2008/5/14,13961.96,14121.94,13877.4,14118.55
2008/5/15,14167.02,14352.84,14167.02,14251.74
2008/5/16,14363.62,14392.53,14194.91,14219.48
2008/5/19,14294.52,14343.19,14219.08,14269.61
2008/5/20,14220.12,14286.67,14121.92,14160.09
2008/5/21,14002.52,14041.24,13847.18,13926.3
2008/5/22,13772.65,13984.81,13658.02,13978.46
2008/5/23,13945.1,14157.24,13925.38,14012.2
2008/5/26,13875.98,13883.51,13670.92,13690.19
2008/5/27,13750.82,13931.23,13750.82,13893.31
2008/5/28,13937.14,13979.39,13665.57,13709.44
2008/5/29,13832.65,14147.89,13832.65,14124.47
2008/5/30,14195.66,14366.63,14192.17,14338.54
2008/6/2,14342.96,14461.03,14189.97,14440.14
2008/6/3,14275.61,14289.47,14127.75,14209.17
2008/6/4,14270.07,14435.57,14250.11,14435.57
2008/6/5,14392.59,14392.59,14262.02,14341.12
2008/6/6,14530.36,14601.27,14489.44,14489.44
2008/6/9,14275.34,14278.84,14117.79,14181.38
2008/6/10,14281.36,14308.89,13983.56,14021.17
2008/6/11,14137.54,14194.48,13993.57,14183.48
2008/6/12,14010.32,14010.32,13826.07,13888.6
2008/6/13,14011.12,14041.34,13810.38,13973.73
2008/6/16,14118.23,14369.09,14103.5,14354.37
2008/6/17,14387,14387,14299.67,14348.37
2008/6/18,14301.36,14469.99,14301.36,14452.82
2008/6/19,14324.71,14324.71,14069.16,14130.17
2008/6/20,14171.02,14190,13903.21,13942.08
2008/6/23,13769.44,13920.75,13667.84,13857.47
2008/6/24,13766.28,13877.49,13738.39,13849.56
2008/6/25,13820.78,13833.23,13635.68,13829.92
2008/6/26,13845.41,13950.56,13798.05,13822.32
2008/6/27,13605.26,13605.56,13453.35,13544.36
2008/6/30,13584.51,13598.48,13454.28,13481.38
2008/7/1,13514.86,13576.41,13448.35,13463.2
2008/7/2,13489.87,13489.87,13247.05,13286.37
2008/7/3,13161.78,13326.95,13118.89,13265.4
2008/7/4,13285.49,13288.55,13135.46,13237.89
2008/7/7,13212.8,13409.3,13169.55,13360.04
2008/7/8,13286.5,13294.97,12984.54,13033.1
2008/7/9,13169.89,13284.65,13038.77,13052.13
2008/7/10,12934.31,13139.85,12930.32,13067.21
2008/7/11,13063.5,13164.1,12918.22,13039.69
2008/7/14,13022.29,13185.9,12969.93,13010.16
2008/7/15,12902.13,12902.13,12715.81,12754.56
2008/7/16,12725.12,12815.4,12671.34,12760.8
2008/7/17,12889.8,12929.74,12852.93,12887.95
2008/7/18,12976.22,12999.64,12762.33,12803.7
2008/7/22,12944.56,13184.96,12921.02,13184.96
2008/7/23,13259.65,13388.63,13238.55,13312.93
2008/7/24,13411.28,13603.31,13393.57,13603.31
2008/7/25,13452.37,13469.83,13324.22,13334.76
2008/7/28,13407.36,13468.94,13327.12,13353.78
2008/7/29,13220.33,13220.33,13018.22,13159.45
2008/7/30,13267.37,13372.28,13264.08,13367.79
2008/7/31,13410.4,13467.67,13256.38,13376.81
2008/8/1,13276.57,13294.17,13039.21,13094.59
2008/8/4,13083.28,13113.94,12910.17,12933.18
2008/8/5,12957.01,13049.58,12893.34,12914.66
2008/8/6,13059.43,13295.51,13048.97,13254.89
2008/8/7,13257.99,13257.99,13034.15,13124.99
2008/8/8,13026.53,13259.73,12962.82,13168.41
2008/8/11,13259.46,13468.81,13259.46,13430.91
2008/8/12,13397.99,13420.1,13276.15,13303.6
2008/8/13,13205.64,13205.64,12953.34,13023.05
2008/8/14,12942.61,13090.68,12926.98,12956.8
2008/8/15,12991.91,13029.58,12952.21,13019.41
2008/8/18,12971.49,13270.37,12934.22,13165.45
2008/8/19,13016.5,13016.5,12782.1,12865.05
2008/8/20,12753.98,12923.66,12753.98,12851.69
2008/8/21,12885.34,12885.34,12723.83,12752.21
2008/8/22,12727.37,12732.69,12631.94,12666.04
2008/8/25,12797.54,12949.33,12797.54,12878.66
2008/8/26,12711.03,12801.21,12656.09,12778.71
2008/8/27,12734.39,12783.63,12681.98,12752.96
2008/8/28,12827.72,12847.46,12718.53,12768.25
2008/8/29,12925.45,13079.37,12918.49,13072.87
2008/9/1,12936.81,12940.55,12834.18,12834.18
2008/9/2,12779.89,12920.52,12491.07,12609.47
2008/9/3,12703.36,12767.5,12647.29,12689.59
2008/9/4,12627.64,12660.57,12514.26,12557.66
2008/9/5,12385.65,12385.65,12163.33,12212.23
2008/9/8,12359.93,12671.76,12352.35,12624.46
2008/9/9,12529.96,12529.96,12335.74,12400.65
2008/9/10,12249.14,12404.67,12159.97,12346.63
2008/9/11,12237.52,12259.02,12081.51,12102.5
2008/9/12,12256.78,12277.57,12059.09,12214.76
2008/9/16,12028.45,12028.45,11551.4,11609.72
2008/9/17,11737.62,11880.03,11708.7,11749.79
2008/9/18,11576.94,11577.88,11301.46,11489.3
2008/9/19,11631.6,11920.86,11615.2,11920.86
2008/9/22,12037.89,12263.95,12037.89,12090.59
2008/9/24,12031.98,12115.03,11904.6,12115.03
2008/9/25,11925.71,12025.41,11835.28,12006.53
2008/9/26,12026.34,12082.64,11788.73,11893.16
2008/9/29,11883.25,12062.67,11721.05,11743.61
2008/9/30,11565.7,11565.7,11160.83,11259.86
2008/10/1,11396.61,11456.64,11314.28,11368.26
2008/10/2,11423.13,11452.39,11143.79,11154.76
2008/10/3,11052.1,11099.73,10938.14,10938.14
2008/10/6,10817.27,10839.5,10374.38,10473.09
2008/10/7,10328.54,10363.14,9916.21,10155.9
2008/10/8,10011.64,10011.64,9159.81,9203.32
2008/10/9,9168.16,9443.45,9100.93,9157.49
2008/10/10,9016.34,9016.34,8115.41,8276.43
2008/10/14,8407.94,9455.62,8407.94,9447.57
2008/10/15,9390.5,9601.3,9269.49,9547.47
2008/10/16,9400.85,9400.85,8458.45,8458.45
2008/10/17,8579.57,8763.71,8539.51,8693.82
2008/10/20,8775.24,9038.45,8687.7,9005.59
2008/10/21,9139.26,9358.51,9135.41,9306.25
2008/10/22,9198.14,9198.14,8674.69,8674.69
2008/10/23,8547.79,8547.79,8016.61,8460.98
2008/10/24,8391.04,8391.04,7647.07,7649.08
2008/10/27,7568.36,7878.97,7141.27,7162.9
2008/10/28,7143.34,7626.42,6994.9,7621.92
2008/10/29,7741.52,8211.9,7741.52,8211.9
2008/10/30,8269.71,9030.85,8269.71,9029.76
2008/10/31,8958.22,9012.31,8576.98,8576.98
2008/11/4,8702.77,9142.29,8699.77,9114.6
2008/11/5,9224.05,9521.24,9216.3,9521.24
2008/11/6,9373.65,9380.3,8806.71,8899.14
2008/11/7,8774.49,8868.1,8266.09,8583
2008/11/10,8711.99,9106.29,8711.99,9081.43
2008/11/11,8965.29,9056.31,8704.56,8809.3
2008/11/12,8694.91,8782.48,8574.2,8695.51
2008/11/13,8564.47,8564.47,8148.3,8238.64
2008/11/14,8378.13,8689.85,8378.13,8462.39
2008/11/17,8366.88,8767.98,8218.82,8522.58
2008/11/18,8415.6,8440.41,8302.24,8328.41
2008/11/19,8309.35,8370.09,8115.71,8273.22
2008/11/20,8149.77,8149.79,7703.04,7703.04
2008/11/21,7600.35,7994.68,7406.18,7910.79
2008/11/25,8026.06,8356.83,8025.69,8323.93
2008/11/26,8229.72,8317.83,8149.56,8213.22
2008/11/27,8311.24,8458.68,8300.49,8373.39
2008/11/28,8400.05,8518.13,8336.57,8512.27
2008/12/1,8464.36,8464.36,8307.28,8397.22
2008/12/2,8266.32,8266.32,7863.69,7863.69
2008/12/3,7965.31,8056.38,7889.82,8004.1
2008/12/4,8030.2,8107.69,7849.84,7924.24
2008/12/5,7975.05,8024.33,7908.65,7917.51
2008/12/8,7970.69,8358.27,7959.01,8329.05
2008/12/9,8362.37,8499.6,8314.85,8395.87
2008/12/10,8376,8704.92,8376,8660.24
2008/12/11,8642.26,8720.55,8519.11,8720.55
2008/12/12,8599.12,8610.73,8087.99,8235.87
2008/12/15,8349.85,8700.17,8349.85,8664.66
2008/12/16,8608.4,8634.26,8471.24,8568.02
2008/12/17,8658.22,8741.24,8425.66,8612.52
2008/12/18,8565.16,8728.36,8534.84,8667.23
2008/12/19,8640.22,8743.22,8570.56,8588.52
2008/12/22,8602.5,8751.18,8593.76,8723.78
2008/12/24,8630.25,8631.83,8476.69,8517.1
2008/12/25,8531.51,8599.5,8531.16,8599.5
2008/12/26,8642.14,8740.76,8611.36,8739.52
2008/12/29,8726.31,8763.67,8638.6,8747.17
2008/12/30,8716.28,8859.56,8702.95,8859.56
2009/1/5,8991.21,9127.38,8987.36,9043.12
2009/1/6,9130.01,9171.03,9029.94,9080.84
2009/1/7,9133.8,9325.35,9106.05,9239.24
2009/1/8,9143.21,9148.83,8876.42,8876.42
2009/1/9,8932.71,8956.85,8773.2,8836.8
2009/1/13,8732.63,8732.93,8405.5,8413.91
2009/1/14,8425.75,8516.07,8359.16,8438.45
2009/1/15,8309.38,8309.38,7997.73,8023.31
2009/1/16,8125.2,8283.91,8067.47,8230.15
2009/1/19,8318.26,8351.68,8221.84,8256.85
2009/1/20,8187.14,8190.42,7962.46,8065.79
2009/1/21,7949.96,8009.22,7829.3,7901.64
2009/1/22,7988.3,8051.74,7809.89,8051.74
2009/1/23,7965.41,7965.41,7745.25,7745.25
2009/1/26,7714.26,7807.16,7671.04,7682.14
2009/1/27,7782.9,8115.15,7782.07,8061.07
2009/1/28,8052.25,8171.63,7936.59,8106.29
2009/1/29,8201.16,8305.38,8138.99,8251.24
2009/1/30,8142.88,8142.88,7922.39,7994.05
2009/2/2,7908.51,7955.75,7795.27,7873.98
2009/2/3,7862.95,8084.41,7800.8,7825.51
2009/2/4,7897.24,8084.97,7863.65,8038.94
2009/2/5,7985.53,8093.96,7901.04,7949.65
2009/2/6,8054.27,8169.04,8033.24,8076.62
2009/2/9,8178.07,8257.71,7969.03,7969.03
2009/2/10,8066.94,8124.79,7917.27,7945.94
2009/2/12,7842.53,7862.52,7685.68,7705.36
2009/2/13,7789.35,7887.74,7730.27,7779.4
2009/2/16,7732.68,7804.24,7694.73,7750.17
2009/2/17,7690.13,7710.43,7615.94,7645.51
